X,Y,Name,description
-74.02702332,40.71277618,Maisie,"Network ID: 80:C5:48:4A:E5:67
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -86.0
Accuracy: 4.32691
Type: WIFI"
-74.02648926,40.71423721,Maisie2.4G,"Network ID: 80:C5:48:4A:E5:69
Encryption: WPA2
Time: 2023-07-25T16:14:41.000-07:00
Signal: -82.0
Accuracy: 4.91546
Type: WIFI"
-74.02598572,40.71656036,CanadozNYC,"Network ID: 80:CC:9C:1E:F8:2E
Encryption: WPA2
Time: 2023-07-25T16:15:13.000-07:00
Signal: -78.0
Accuracy: 4.82606
Type: WIFI"
-74.04132843,40.68637848,markcardillo,"Network ID: 80:D0:4A:6C:DE:2D
Encryption: WPA2
Time: 2023-07-25T16:06:57.000-07:00
Signal: -89.0
Accuracy: 5.56213
Type: WIFI"
-74.04139709,40.68632126,xfinitywifi,"Network ID: 80:D0:4A:6C:DE:37
Encryption: Unknown
Time: 2023-07-25T16:06:55.000-07:00
Signal: -90.0
Accuracy: 5.8186
Type: WIFI"
-74.04044342,40.68717957,XFINITY,"Network ID: 80:D0:4A:6C:DE:39
Encryption: WPA2
Time: 2023-07-25T16:07:33.000-07:00
Signal: -91.0
Accuracy: 3.7556
Type: WIFI"
-74.04044342,40.68717957,(no SSID),"Network ID: 80:D0:4A:6C:DE:3A
Encryption: WPA2
Time: 2023-07-25T16:07:33.000-07:00
Signal: -91.0
Accuracy: 3.7556
Type: WIFI"
-74.02507782,40.71935654,(no SSID),"Network ID: 80:D0:4A:8C:01:C5
Encryption: WPA2
Time: 2023-07-25T16:15:52.000-07:00
Signal: -83.0
Accuracy: 5.99817
Type: WIFI"
-74.02639771,40.71459579,Hudson-3702,"Network ID: 80:D0:4A:8C:01:CA
Encryption: WPA2
Time: 2023-07-25T16:14:46.000-07:00
Signal: -90.0
Accuracy: 5.14825
Type: WIFI"
-74.02639771,40.71459579,XFINITY,"Network ID: 80:D0:4A:8C:01:CE
Encryption: WPA2
Time: 2023-07-25T16:14:46.000-07:00
Signal: -89.0
Accuracy: 4.58632
Type: WIFI"
-74.00975037,40.76181793,(no SSID),"Network ID: 80:DA:13:DE:80:08
Encryption: Unknown
Time: 2023-07-25T16:36:25.000-07:00
Signal: -90.0
Accuracy: 4.58274
Type: WIFI"
-74.00979614,40.76175308,HRCS Guest,"Network ID: 80:DA:13:DE:80:0C
Encryption: WPA2
Time: 2023-07-25T16:36:23.000-07:00
Signal: -91.0
Accuracy: 4.80678
Type: WIFI"
-74.04055786,40.68706512,GLK,"Network ID: 80:DA:13:F9:9E:46
Encryption: WPA2
Time: 2023-07-25T16:07:28.000-07:00
Signal: -92.0
Accuracy: 3.83129
Type: WIFI"
-74.00165558,40.76292419,(no SSID),"Network ID: 82:45:58:28:4C:23
Encryption: WPA2
Time: 2023-07-25T16:44:54.000-07:00
Signal: -93.0
Accuracy: 26.8896
Type: WIFI"
-74.00793457,40.76383972,(no SSID),"Network ID: 82:45:58:3E:12:81
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -88.0
Accuracy: 5.61279
Type: WIFI"
-74.02722931,40.71226501,Verizon_9WX7NG-IoT,"Network ID: 82:67:0E:37:3B:DC
Encryption: WPA2
Time: 2023-07-25T16:14:13.000-07:00
Signal: -82.0
Accuracy: 4.68393
Type: WIFI"
-74.00793457,40.76383972,(no SSID),"Network ID: 82:8A:20:24:BC:99
Encryption: WPA2
Time: 2023-07-25T16:37:31.000-07:00
Signal: -81.0
Accuracy: 5.61279
Type: WIFI"
-74.03986359,40.68774414,Pal's Galaxy S20 FE,"Network ID: 82:B8:23:5F:A2:0E
Encryption: WPA2
Time: 2023-07-25T16:07:55.000-07:00
Signal: -79.0
Accuracy: 3.70076
Type: WIFI"
-74.0452652,40.68522644,AndroidAP0826,"Network ID: 82:F4:BF:D4:67:5B
Encryption: WPA2
Time: 2023-07-25T16:05:20.000-07:00
Signal: -91.0
Accuracy: 4.56767
Type: WIFI"
-74.03579712,40.692276,Spectrum Mobile,"Network ID: 84:18:3A:3B:56:48
Encryption: WPA2
Time: 2023-07-25T16:09:16.000-07:00
Signal: -90.0
Accuracy: 5.80807
Type: WIFI"
-74.04480743,40.68639374,SIFERRYWIFI,"Network ID: 84:18:3A:42:74:28
Encryption: Unknown
Time: 2023-07-25T16:04:26.000-07:00
Signal: -81.0
Accuracy: 5.90951
Type: WIFI"
-74.04480743,40.68639374,attwifi - Passpoint,"Network ID: 84:18:3A:42:74:29
Encryption: WPA2
Time: 2023-07-25T16:04:26.000-07:00
Signal: -81.0
Accuracy: 5.90951
Type: WIFI"
-74.04492188,40.68638229,SIFERRYWIFI,"Network ID: 84:18:3A:43:F5:C8
Encryption: Unknown
Time: 2023-07-25T16:04:29.000-07:00
Signal: -85.0
Accuracy: 5.19769
Type: WIFI"
-74.04480743,40.68639374,SIF-Secured,"Network ID: 84:18:3A:82:74:28
Encryption: WPA2
Time: 2023-07-25T16:04:26.000-07:00
Signal: -81.0
Accuracy: 5.90951
Type: WIFI"
-74.04480743,40.68639374,Orion,"Network ID: 84:18:3A:82:74:29
Encryption: WPA2
Time: 2023-07-25T16:04:26.000-07:00
Signal: -81.0
Accuracy: 5.90951
Type: WIFI"
-74.03656769,40.69104004,SIF-Secured,"Network ID: 84:18:3A:BB:66:B8
Encryption: WPA2
Time: 2023-07-25T16:08:57.000-07:00
Signal: -95.0
Accuracy: 5.93803
Type: WIFI"
-74.01008606,40.76128769,RNET-NYC 5.0,"Network ID: 84:23:88:07:9F:4C
Encryption: WPA2
Time: 2023-07-25T16:36:05.000-07:00
Signal: -91.0
Accuracy: 4.01663
Type: WIFI"
-74.01005554,40.76133347,RNET-NYC,"Network ID: 84:23:88:47:9F:4C
Encryption: WPA2
Time: 2023-07-25T16:36:07.000-07:00
Signal: -90.0
Accuracy: 4.01663
Type: WIFI"
-74.00939941,40.76223373,Riverbank West Resident,"Network ID: 84:23:88:61:35:4C
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -86.0
Accuracy: 4.03639
Type: WIFI"
-74.00939941,40.76223373,Riverbank 5G,"Network ID: 84:23:88:A1:35:4C
Encryption: WPA2
Time: 2023-07-25T16:36:39.000-07:00
Signal: -86.0
Accuracy: 4.03639
Type: WIFI"
-74.02848053,40.7090683,Verizon_9JBJS4,"Network ID: 84:90:0A:71:CA:1D
Encryption: WPA2
Time: 2023-07-25T16:13:27.000-07:00
Signal: -87.0
Accuracy: 5.52734
Type: WIFI"
-74.02702332,40.71277618,Verizon_9JBJS4,"Network ID: 84:90:0A:71:CA:1E
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -92.0
Accuracy: 3.70008
Type: WIFI"
-74.04512024,40.68514633,EH-KIOSK,"Network ID: 88:DC:96:1D:90:D6
Encryption: WPA2
Time: 2023-07-25T16:05:24.000-07:00
Signal: -91.0
Accuracy: 4.59844
Type: WIFI"
-74.04505157,40.685112,EH,"Network ID: 88:DC:96:1D:91:D5
Encryption: WPA2
Time: 2023-07-25T16:05:26.000-07:00
Signal: -84.0
Accuracy: 4.78991
Type: WIFI"
-74.04480743,40.68639374,EH,"Network ID: 88:DC:96:1D:91:D6
Encryption: WPA2
Time: 2023-07-25T16:04:26.000-07:00
Signal: -87.0
Accuracy: 5.90951
Type: WIFI"
-74.02682495,40.71326828,Rector Place,"Network ID: 88:DC:96:23:DD:E4
Encryption: Unknown
Time: 2023-07-25T16:14:27.000-07:00
Signal: -78.0
Accuracy: 4.05021
Type: WIFI"
-74.04460144,40.68640137,p17-se-access,"Network ID: 88:DC:96:4E:DB:17
Encryption: WPA2
Time: 2023-07-25T16:04:21.000-07:00
Signal: -88.0
Accuracy: 6.58814
Type: WIFI"
-74.02675629,40.71347046,H.Khitt,"Network ID: 88:DE:7C:8D:41:F2
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -91.0
Accuracy: 3.94433
Type: WIFI"
-74.02627563,40.71517181,MAMBA,"Network ID: 88:DE:7C:D9:A2:C4
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -91.0
Accuracy: 5.23971
Type: WIFI"
-74.00158691,40.76298523,ShowTime,"Network ID: 8A:15:04:2C:74:E0
Encryption: WPA2
Time: 2023-07-25T16:45:06.000-07:00
Signal: -73.0
Accuracy: 10.6091
Type: WIFI"
-74.00158691,40.76298523,(no SSID),"Network ID: 8A:15:04:2C:74:EF
Encryption: WEP
Time: 2023-07-25T16:45:06.000-07:00
Signal: -74.0
Accuracy: 13.0337
Type: WIFI"
-74.00156403,40.76297379,ShowTime,"Network ID: 8A:15:14:2C:74:E0
Encryption: WPA2
Time: 2023-07-25T16:48:38.000-07:00
Signal: -85.0
Accuracy: 12.5939
Type: WIFI"
-74.00157166,40.76301575,(no SSID),"Network ID: 8A:15:14:2C:74:EF
Encryption: WEP
Time: 2023-07-25T16:47:15.000-07:00
Signal: -92.0
Accuracy: 10.3643
Type: WIFI"
-74.02655792,40.71401215,(no SSID),"Network ID: 8A:90:0A:71:CA:1E
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -84.0
Accuracy: 4.92336
Type: WIFI"
-74.02627563,40.71517181,(no SSID),"Network ID: 8A:A2:22:C9:1D:76
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -92.0
Accuracy: 5.23971
Type: WIFI"
-74.02627563,40.71517181,Traumamd,"Network ID: 8A:A2:22:C9:1D:77
Encryption: WPA2
Time: 2023-07-25T16:14:54.000-07:00
Signal: -91.0
Accuracy: 5.23971
Type: WIFI"
-74.02742004,40.7118721,(no SSID),"Network ID: 8A:C9:E3:C7:38:51
Encryption: WPA2
Time: 2023-07-25T16:14:07.000-07:00
Signal: -84.0
Accuracy: 3.78449
Type: WIFI"
-74.02850342,40.70893478,(no SSID),"Network ID: 8A:DC:96:23:DD:E4
Encryption: WPA2
Time: 2023-07-25T16:13:25.000-07:00
Signal: -85.0
Accuracy: 4.78334
Type: WIFI"
-74.04492188,40.68638229,Verizon-6CA6,"Network ID: 8C:5A:25:6E:6C:A2
Encryption: WPA2
Time: 2023-07-25T16:04:29.000-07:00
Signal: -65.0
Accuracy: 5.19769
Type: WIFI"
-74.04533386,40.68625259,Verizon-6CA6,"Network ID: 8C:5A:25:6E:6C:A6
Encryption: WPA2
Time: 2023-07-25T16:04:41.000-07:00
Signal: -92.0
Accuracy: 4.59844
Type: WIFI"
-74.00165558,40.76329041,STP-B4,"Network ID: 8C:5A:25:6E:6D:02
Encryption: WPA2
Time: 2023-07-25T16:42:04.000-07:00
Signal: -78.0
Accuracy: 10.6023
Type: WIFI"
-74.00197601,40.76340485,STP-B4,"Network ID: 8C:5A:25:6E:6D:06
Encryption: WPA2
Time: 2023-07-25T16:41:23.000-07:00
Signal: -91.0
Accuracy: 22.051
Type: WIFI"
-74.00839233,40.76336288,Verizon-9836,"Network ID: 8C:5A:25:6E:98:36
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -87.0
Accuracy: 4.01482
Type: WIFI"
-74.00224304,40.76359558,STP-B1,"Network ID: 8C:5A:25:70:9B:F2
Encryption: WPA2
Time: 2023-07-25T16:41:02.000-07:00
Signal: -86.0
Accuracy: 11.2715
Type: WIFI"
-74.00255585,40.76373672,STP-B1,"Network ID: 8C:5A:25:70:9B:F6
Encryption: WPA2
Time: 2023-07-25T16:40:43.000-07:00
Signal: -94.0
Accuracy: 12.7365
Type: WIFI"
-74.02570343,40.71759415,ToughBoat,"Network ID: 8C:A2:FD:01:69:62
Encryption: WPA2
Time: 2023-07-25T16:15:28.000-07:00
Signal: -84.0
Accuracy: 6.70256
Type: WIFI"
-74.04460144,40.68640137,(no SSID),"Network ID: 8C:FE:74:9A:6B:2C
Encryption: WPA2
Time: 2023-07-25T16:04:21.000-07:00
Signal: -94.0
Accuracy: 4.93386
Type: WIFI"
-74.02767181,40.71140671,(no SSID),"Network ID: 8C:FE:74:9A:6B:2D
Encryption: Unknown
Time: 2023-07-25T16:14:00.000-07:00
Signal: -94.0
Accuracy: 3.70076
Type: WIFI"
-74.04460144,40.68640137,Wagner_GUEST,"Network ID: 8C:FE:74:DA:6B:2C
Encryption: Unknown
Time: 2023-07-25T16:04:21.000-07:00
Signal: -92.0
Accuracy: 6.58814
Type: WIFI"
-74.02675629,40.71347046,(no SSID),"Network ID: 8E:5A:B0:27:B5:66
Encryption: WPA2
Time: 2023-07-25T16:14:30.000-07:00
Signal: -89.0
Accuracy: 3.94433
Type: WIFI"
-74.00912476,40.76254654,@Guestnet,"Network ID: 90:77:EE:F5:05:A7
Encryption: Unknown
Time: 2023-07-25T16:36:50.000-07:00
Signal: -89.0
Accuracy: 4.01649
Type: WIFI"
-74.00912476,40.76254654,GIIIEXEC,"Network ID: 90:77:EE:F5:05:A8
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -88.0
Accuracy: 4.01649
Type: WIFI"
-74.00912476,40.76254654,MA34112,"Network ID: 90:77:EE:F5:05:A9
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -88.0
Accuracy: 4.01649
Type: WIFI"
-74.00912476,40.76254654,@VDInet,"Network ID: 90:77:EE:F5:05:AA
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -89.0
Accuracy: 4.01649
Type: WIFI"
-74.00912476,40.76254654,GIII-VC-INT,"Network ID: 90:77:EE:F5:05:AB
Encryption: WPA2
Time: 2023-07-25T16:36:50.000-07:00
Signal: -88.0
Accuracy: 4.01649
Type: WIFI"
-74.00917816,40.7624855,GIIIMAIL,"Network ID: 90:77:EE:F5:05:AD
Encryption: WPA2
Time: 2023-07-25T16:36:48.000-07:00
Signal: -92.0
Accuracy: 4.01663
Type: WIFI"
-74.01008606,40.76128769,huiming,"Network ID: 90:9A:4A:32:5B:B7
Encryption: WPA2
Time: 2023-07-25T16:36:05.000-07:00
Signal: -80.0
Accuracy: 5.73716
Type: WIFI"
-74.02854156,40.7087059,SKARZYNSKI BLACK,"Network ID: 92:2A:A8:09:72:46
Encryption: WPA2
Time: 2023-07-25T16:13:22.000-07:00
Signal: -87.0
Accuracy: 5.69867
Type: WIFI"
-74.02610779,40.71605682,Partha22,"Network ID: 94:18:65:2C:63:3E
Encryption: WPA2
Time: 2023-07-25T16:15:06.000-07:00
Signal: -75.0
Accuracy: 4.58632
Type: WIFI"
-74.02630615,40.71502686,EnGenius6506C,"Network ID: 94:53:30:F7:E5:FC
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -82.0
Accuracy: 5.44857
Type: WIFI"
-74.00157928,40.76299667,MySpectrumWiFi86-2G,"Network ID: 94:91:7F:B4:DE:84
Encryption: WPA2
Time: 2023-07-25T16:48:33.000-07:00
Signal: -88.0
Accuracy: 13.1308
Type: WIFI"
-74.02570343,40.71759415,NETGEAR52,"Network ID: 94:A6:7E:FC:36:CF
Encryption: WPA2
Time: 2023-07-25T16:15:28.000-07:00
Signal: -83.0
Accuracy: 6.70256
Type: WIFI"
-74.01003265,40.76138306,(no SSID),"Network ID: 94:B3:4F:57:9F:12
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -83.0
Accuracy: 5.77451
Type: WIFI"
-74.01020813,40.76110458,3Eleven Staff,"Network ID: 94:B3:4F:57:9F:80
Encryption: WPA2
Time: 2023-07-25T16:35:58.000-07:00
Signal: -81.0
Accuracy: 11.6808
Type: WIFI"
-74.01020813,40.76110458,3Eleven Residents,"Network ID: 94:B3:4F:57:9F:81
Encryption: Unknown
Time: 2023-07-25T16:35:58.000-07:00
Signal: -81.0
Accuracy: 11.6808
Type: WIFI"
-74.01020813,40.76110458,(no SSID),"Network ID: 94:B3:4F:57:9F:82
Encryption: WPA2
Time: 2023-07-25T16:35:58.000-07:00
Signal: -81.0
Accuracy: 11.6808
Type: WIFI"
-74.01000214,40.76142883,3Eleven Staff,"Network ID: 94:B3:4F:97:4E:B0
Encryption: WPA2
Time: 2023-07-25T16:36:11.000-07:00
Signal: -84.0
Accuracy: 6.00074
Type: WIFI"
-74.01066589,40.76070023,3Eleven Residents,"Network ID: 94:B3:4F:97:4E:B1
Encryption: Unknown
Time: 2023-07-25T16:35:19.000-07:00
Signal: -89.0
Accuracy: 6.00074
Type: WIFI"
-74.00979614,40.76175308,3Eleven Staff,"Network ID: 94:B3:4F:97:9F:10
Encryption: WPA2
Time: 2023-07-25T16:36:23.000-07:00
Signal: -86.0
Accuracy: 4.80678
Type: WIFI"
-74.01013184,40.76118851,3Eleven Residents,"Network ID: 94:B3:4F:97:9F:11
Encryption: Unknown
Time: 2023-07-25T16:36:01.000-07:00
Signal: -92.0
Accuracy: 4.01615
Type: WIFI"
-74.00917816,40.7624855,(no SSID),"Network ID: 94:B3:4F:97:9F:12
Encryption: WPA2
Time: 2023-07-25T16:36:48.000-07:00
Signal: -85.0
Accuracy: 4.01663
Type: WIFI"
-74.00991821,40.76154709,3Eleven Residents,"Network ID: 94:B3:4F:97:9F:81
Encryption: Unknown
Time: 2023-07-25T16:36:16.000-07:00
Signal: -88.0
Accuracy: 5.16616
Type: WIFI"
-74.00912476,40.76254654,3Eleven Residents,"Network ID: 94:B3:4F:97:BF:51
Encryption: Unknown
Time: 2023-07-25T16:36:50.000-07:00
Signal: -91.0
Accuracy: 4.01649
Type: WIFI"
-74.02610779,40.71605682,mesh-BrookField-M3sh,"Network ID: 94:B3:4F:9E:F4:1E
Encryption: WPA2
Time: 2023-07-25T16:15:06.000-07:00
Signal: -89.0
Accuracy: 4.58632
Type: WIFI"
-74.00979614,40.76175308,(no SSID),"Network ID: 96:46:8D:1C:63:D2
Encryption: WPA2
Time: 2023-07-25T16:36:23.000-07:00
Signal: -86.0
Accuracy: 4.80678
Type: WIFI"
-74.00898743,40.76269913,(no SSID),"Network ID: 9A:15:44:AB:1D:E0
Encryption: WPA2
Time: 2023-07-25T16:36:55.000-07:00
Signal: -68.0
Accuracy: 4.01615
Type: WIFI"
-74.00801086,40.76375198,(no SSID),"Network ID: 9A:15:44:AB:1E:39
Encryption: WPA2
Time: 2023-07-25T16:37:28.000-07:00
Signal: -74.0
Accuracy: 5.09173
Type: WIFI"
-74.00839233,40.76336288,(no SSID),"Network ID: 9A:15:54:AB:1D:E0
Encryption: WPA2
Time: 2023-07-25T16:37:15.000-07:00
Signal: -78.0
Accuracy: 4.01482
Type: WIFI"
-74.00801086,40.76375198,(no SSID),"Network ID: 9A:15:54:AB:1E:39
Encryption: WPA2
Time: 2023-07-25T16:37:28.000-07:00
Signal: -80.0
Accuracy: 5.09173
Type: WIFI"
-74.02655792,40.71401215,ARRIS-1E85-5G,"Network ID: 9C:C8:FC:17:78:A8
Encryption: WPA2
Time: 2023-07-25T16:14:38.000-07:00
Signal: -86.0
Accuracy: 4.97867
Type: WIFI"
-74.0404892,40.68712997,NETGEAR32,"Network ID: 9C:C9:EB:42:85:B3
Encryption: WPA2
Time: 2023-07-25T16:07:31.000-07:00
Signal: -86.0
Accuracy: 3.87506
Type: WIFI"
-74.04063416,40.68698883,NETGEAR32-5G,"Network ID: 9C:C9:EB:42:85:B4
Encryption: WPA2
Time: 2023-07-25T16:07:24.000-07:00
Signal: -91.0
Accuracy: 3.92982
Type: WIFI"
-74.02729797,40.71212387,GFN9L,"Network ID: 9C:C9:EB:EE:98:50
Encryption: WPA2
Time: 2023-07-25T16:14:11.000-07:00
Signal: -87.0
Accuracy: 4.76885
Type: WIFI"
-74.03678131,40.69071579,(no SSID),"Network ID: 9E:95:61:3B:22:F9
Encryption: WPA2
Time: 2023-07-25T16:08:52.000-07:00
Signal: -90.0
Accuracy: 6.05436
Type: WIFI"
-74.02610779,40.71605682,(no SSID),"Network ID: 9E:A3:A9:D3:13:C0
Encryption: WPA2
Time: 2023-07-25T16:15:06.000-07:00
Signal: -82.0
Accuracy: 3.6206
Type: WIFI"
-74.02702332,40.71277618,igb,"Network ID: A0:04:60:3A:5E:3A
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -85.0
Accuracy: 4.32691
Type: WIFI"
-74.04560852,40.68564224,GOLD,"Network ID: A0:93:51:A3:0D:ED
Encryption: WPA2
Time: 2023-07-25T16:05:05.000-07:00
Signal: -92.0
Accuracy: 4.73498
Type: WIFI"
-74.0451355,40.68633652,SILVER,"Network ID: A0:93:51:A3:0D:EE
Encryption: WPA2
Time: 2023-07-25T16:04:35.000-07:00
Signal: -92.0
Accuracy: 4.76058
Type: WIFI"
-74.04139709,40.68632126,PLATINUM,"Network ID: A0:93:51:A3:0D:EF
Encryption: WPA2
Time: 2023-07-25T16:06:55.000-07:00
Signal: -86.0
Accuracy: 5.8186
Type: WIFI"
-74.04418182,40.6849556,GOLD,"Network ID: A0:93:51:A3:29:DD
Encryption: WPA2
Time: 2023-07-25T16:05:46.000-07:00
Signal: -92.0
Accuracy: 5.27245
Type: WIFI"
-74.04478455,40.68501282,SILVER,"Network ID: A0:93:51:A3:29:DE
Encryption: WPA2
Time: 2023-07-25T16:05:33.000-07:00
Signal: -86.0
Accuracy: 4.73498
Type: WIFI"
-74.04246521,40.68561554,PLATINUM,"Network ID: A0:93:51:A3:29:DF
Encryption: WPA2
Time: 2023-07-25T16:06:25.000-07:00
Signal: -86.0
Accuracy: 5.8186
Type: WIFI"
-74.02702332,40.71277618,(no SSID),"Network ID: A2:2A:A8:09:72:46
Encryption: WPA2
Time: 2023-07-25T16:14:20.000-07:00
Signal: -84.0
Accuracy: 4.32691
Type: WIFI"
-74.02630615,40.71502686,ORBI24,"Network ID: A2:C9:EB:12:81:B3
Encryption: WPA2
Time: 2023-07-25T16:14:52.000-07:00
Signal: -81.0
Accuracy: 5.44857
Type: WIFI"
-74.00991821,40.76154709,MyAltice 0c6127,"Network ID: A4:CF:D2:0C:61:2A
Encryption: WPA2
Time: 2023-07-25T16:36:16.000-07:00
Signal: -77.0
Accuracy: 5.16616
Type: WIFI"
-74.0402832,40.6873703,RoyalKing,"Network ID: A6:04:60:2C:32:0F
Encryption: WPA2
Time: 2023-07-25T16:07:41.000-07:00
Signal: -86.0
Accuracy: 3.96799
Type: WIFI"
-74.02854156,40.7087059,(no SSID),"Network ID: A6:C9:EB:12:66:1A
Encryption: WPA2
Time: 2023-07-25T16:13:22.000-07:00
Signal: -89.0
Accuracy: 4.16906
Type: WIFI"
-74.02661896,40.71380997,(no SSID),"Network ID: A6:C9:EB:12:81:B3
Encryption: WPA2
Time: 2023-07-25T16:14:35.000-07:00
Signal: -84.0
Accuracy: 5.30288
Type: WIFI"
-74.00167847,40.76289749,PurpleAir-16c7,"Network ID: A6:E5:7C:26:16:C7
Encryption: Unknown
Time: 2023-07-25T16:44:44.000-07:00
Signal: -86.0
Accuracy: 14.3287
Type: WIFI"
-74.01003265,40.76138306,Troy1204,"Network ID: A8:5E:45:88:28:40
Encryption: WPA2
Time: 2023-07-25T16:36:09.000-07:00
Signal: -84.0
Accuracy: 5.77451
Type: WIFI"
-74.03811646,40.68922424,Jerry's Galaxy S22 Ultra,"Network ID: AA:D1:C1:36:74:F0
Encryption: WPA2
Time: 2023-07-25T16:08:26.000-07:00
Signal: -92.0
Accuracy: 5.80139
Type: WIFI"
-74.01066589,40.76070023,TMOBILE-4AAA,"Network ID: AC:8F:A9:77:4A:B3
Encryption: WPA2
Time: 2023-07-25T16:35:19.000-07:00
Signal: -83.0
Accuracy: 4.01482
Type: WIFI"
-74.00975037,40.76181793,Teema,"Network ID: AC:DF:9F:40:15:70
Encryption: WPA3
Time: 2023-07-25T16:36:25.000-07:00
Signal: -73.0
Accuracy: 4.58274
Type: WIFI"
-74.00987244,40.76160431,Teema,"Network ID: AC:DF:9F:40:15:71
Encryption: WPA3
Time: 2023-07-25T16:36:18.000-07:00
Signal: -89.0
Accuracy: 5.03974
Type: WIFI"
-74.00907135,40.76260757,Circle Line Bronx Wi-Fi,"Network ID: AE:15:44:AB:1D:E0
Encryption: Unknown
Time: 2023-07-25T16:36:52.000-07:00
Signal: -71.0
Accuracy: 4.01601
Type: WIFI"
-74.00801086,40.76375198,Circle Line Bronx Wi-Fi,"Network ID: AE:15:44:AB:1E:39
Encryption: Unknown
Time: 2023-07-25T16:37:28.000-07:00
Signal: -74.0
Accuracy: 5.09173
Type: WIFI"
-74.00154877,40.7630043,Lobster Co Guest Wi-Fi,"Network ID: AE:15:44:AB:1E:C1
Encryption: Unknown
Time: 2023-07-25T16:47:54.000-07:00
Signal: -91.0
Accuracy: 12.0286
Type: WIFI"
-74.00839233,40.76336288,Circle Line Bronx Wi-Fi,"Network ID: AE:15:54:AB:1D:E0
Encryption: Unknown
Time: 2023-07-25T16:37:15.000-07:00
Signal: -82.0
Accuracy: 4.01482
Type: WIFI"
-74.00898743,40.76269913,Circle Line Bronx Wi-Fi,"Network ID: AE:15:54:AB:1E:39
Encryption: Unknown
Time: 2023-07-25T16:36:55.000-07:00
Signal: -83.0
Accuracy: 4.01482
Type: WIFI"
-74.00839233,40.76336288,Circle Line Bronx Wi-Fi,"Network ID: AE:15:54:AB:1E:9B
Encryption: Unknown
Time: 2023-07-25T16:37:15.000-07:00
Signal: -85.0
Accuracy: 4.01482
Type: WIFI"
-74.04546356,40.6861496,Nav,"Network ID: AE:63:66:8D:16:76
Encryption: WPA2
Time: 2023-07-25T16:04:46.000-07:00
Signal: -90.0
Accuracy: 5.36275
Type: WIFI"
-74.02616119,40.71582031,(no SSID),"Network ID: AE:70:5D:5B:4C:59
Encryption: WPA2
Time: 2023-07-25T16:15:03.000-07:00
Signal: -90.0
Accuracy: 5.2682
Type: WIFI"
-74.00997162,40.76147461,(no SSID),"Network ID: AE:DF:9F:70:15:70
Encryption: WPA3
Time: 2023-07-25T16:36:13.000-07:00
Signal: -86.0
Accuracy: 5.59534
Type: WIFI"
-74.02607727,40.71620178,(no SSID),"Network ID: AE:DF:9F:7B:0D:CE
Encryption: WPA3
Time: 2023-07-25T16:15:08.000-07:00
Signal: -76.0
Accuracy: 4.59738
Type: WIFI"
-74.04088593,40.68676758,(no SSID),"Network ID: AE:DF:9F:7B:8F:00
Encryption: WPA3
Time: 2023-07-25T16:07:13.000-07:00
Signal: -86.0
Accuracy: 3.9933
Type: WIFI"
-74.04008484,40.68755722,KOM_BOAT,"Network ID: B0:4E:26:AF:6E:B1
Encryption: WPA2
Time: 2023-07-25T16:07:48.000-07:00
Signal: -90.0
Accuracy: 4.45604
Type: WIFI"
-74.04055786,40.68706512,KOM_BOAT,"Network ID: B0:4E:26:AF:74:00
Encryption: WPA2
Time: 2023-07-25T16:07:28.000-07:00
Signal: -89.0
Accuracy: 3.83129
Type: WIFI"
-74.04151154,40.68623352,KOM_BOAT,"Network ID: B0:4E:26:AF:74:01
Encryption: WPA2
Time: 2023-07-25T16:06:52.000-07:00
Signal: -90.0
Accuracy: 5.9794
Type: WIFI"
-74.02831268,40.70981216,XFINITY,"Network ID: B2:70:5D:0D:69:66
Encryption: WPA2
Time: 2023-07-25T16:13:37.000-07:00
Signal: -92.0
Accuracy: 3.93372
Type: WIFI"
-74.04246521,40.68561554,XFINITY,"Network ID: B2:70:5D:C7:7B:E0
Encryption: WPA2
Time: 2023-07-25T16:06:25.000-07:00
Signal: -92.0
Accuracy: 6.4793
Type: WIFI"
-74.00935364,40.76228333,Hudson 36 Mgmt,"Network ID: B4:FB:E4:15:DC:99
Encryption: WPA2
Time: 2023-07-25T16:36:41.000-07:00
Signal: -88.0
Accuracy: 4.01733
Type: WIFI"
